fips_code,name,lng,lat
17133,Monroe,-90.17743157,38.27853951
17135,Montgomery,-89.4790156,39.23097041
17137,Morgan,-90.20121837,39.71580417
17139,Moultrie,-88.61929657,39.64136794
17141,Ogle,-89.32021067,42.04257451
17143,Peoria,-89.75986508,40.78797055
17145,Perry,-89.36728052,38.08436666
17147,Piatt,-88.59111102,40.01024723
17149,Pike,-90.88665915,39.62260409
17151,Pope,-88.56128333,37.41325351
17153,Pulaski,-89.12738626,37.22269456
17155,Putnam,-89.28578933,41.2041567
17157,Randolph,-89.82565532,38.05214985
17159,Richland,-88.08560224,38.71228739
17161,Rock Island,-90.56755378,41.46753509
17163,St. Clair,-89.92848248,38.4703223
17165,Saline,-88.54119706,37.75332999
17167,Sangamon,-89.65883945,39.75818327
17169,Schuyler,-90.61538755,40.15816304
17171,Scott,-90.47455118,39.64403604
17173,Shelby,-88.80591091,39.39127226
17175,Stark,-89.79757636,41.09327074
17177,Stephenson,-89.66268151,42.35166558
17179,Tazewell,-89.51334003,40.50758831
17181,Union,-89.25435617,37.47114082
17183,Vermilion,-87.73292603,40.18371674
17185,Wabash,-87.84368093,38.44634379
17187,Warren,-90.61478203,40.84888704
17189,Washington,-89.41050166,38.35241923
17191,Wayne,-88.42586459,38.42955355
17193,White,-88.18016372,38.08714445
17195,Whiteside,-89.91362191,41.75598396
17197,Will,-87.97829555,41.44485087
17199,Williamson,-88.93009646,37.73040742
17201,Winnebago,-89.16084223,42.33630888
17203,Woodford,-89.21080819,40.78829846
18001,Adams,-84.93658249,40.7457744
18003,Allen,-85.06652248,41.0912565
18005,Bartholomew,-85.89789136,39.20574386
18007,Benton,-87.31082597,40.60631635
18009,Blackford,-85.32478758,40.47378705
18011,Boone,-86.46866856,40.05117643
18013,Brown,-86.22810056,39.19645662
18015,Carroll,-86.5635188,40.58306044
18017,Cass,-86.34620721,40.76165964
18019,Clark,-85.70765032,38.47743705
18021,Clay,-87.11576766,39.39291835
18023,Clinton,-86.475326,40.30214562
18025,Crawford,-86.45126977,38.29202088
18027,Daviess,-87.07197336,38.70229994
18029,Dearborn,-84.97334479,39.14487647
18031,Decatur,-85.50090226,39.30715055
18033,DeKalb,-84.99898798,41.39806132
18035,Delaware,-85.39732772,40.22787247
18037,Dubois,-86.87970258,38.36427783
18039,Elkhart,-85.85885682,41.59771704
18041,Fayette,-85.17841116,39.63983379
18043,Floyd,-85.90699249,38.31902045
18045,Fountain,-87.24192118,40.12120145
18047,Franklin,-85.06053013,39.41429175
18049,Fulton,-86.26356168,41.04713247
18051,Gibson,-87.58518363,38.31161078
18053,Grant,-85.65468702,40.51587228
18055,Greene,-86.96223202,39.03630547
18057,Hamilton,-86.05184193,40.07229856
18059,Hancock,-85.77325696,39.82296118
18061,Harrison,-86.11124563,38.19522174
18063,Hendricks,-86.50994544,39.76986908
18065,Henry,-85.39654344,39.93112507
18067,Howard,-86.1167092,40.48362355
18069,Huntington,-85.48831237,40.82907594
18071,Jackson,-86.03756074,38.90634215
18073,Jasper,-87.11611118,41.02296853
18075,Jay,-85.00574703,40.43780769
18077,Jefferson,-85.43830308,38.78558559
18079,Jennings,-85.62737915,38.99757081
18081,Johnson,-86.10174496,39.4899568
18083,Knox,-87.41778158,38.68954718
18085,Kosciusko,-85.86064998,41.24435723
18087,LaGrange,-85.42669106,41.64234778
18089,Lake,-87.38221633,41.41685156
18091,LaPorte,-86.74045399,41.5459356
18093,Lawrence,-86.48322849,38.84095382
18095,Madison,-85.71947571,40.16126825
18097,Marion,-86.13826325,39.78163624
18099,Marshall,-86.26180055,41.3248735
18101,Martin,-86.80307723,38.7079435
18103,Miami,-86.04523681,40.76954805
18105,Monroe,-86.52334305,39.16100464
18107,Montgomery,-86.89342256,40.04037231
18109,Morgan,-86.44647098,39.48166964
18111,Newton,-87.39778904,40.95571121
18113,Noble,-85.41741162,41.39835527
18115,Ohio,-84.96502468,38.94996711
18117,Orange,-86.49522904,38.5412136
18119,Owen,-86.83782352,39.31262962
18121,Parke,-87.20678147,39.77360728
18123,Perry,-86.6380062,38.07971276
18125,Pike,-87.2323432,38.39848154
18127,Porter,-87.06793187,41.46066332
18129,Posey,-87.86874523,38.02193911
18131,Pulaski,-86.69890683,41.04166107
18133,Putnam,-86.84503425,39.66633516
18135,Randolph,-85.0114051,40.15748383
18137,Ripley,-85.2624907,39.10311351
18139,Rush,-85.46543335,39.62002576
18141,St. Joseph,-86.29001543,41.61670349
18143,Scott,-85.74696726,38.68627244
18145,Shelby,-85.79146519,39.52312646
18147,Spencer,-87.00784468,38.01429111
18149,Starke,-86.6477887,41.28077022
18151,Steuben,-85.00106921,41.64408329
18153,Sullivan,-87.41401466,39.08909886
18155,Switzerland,-85.03658909,38.82631081
18157,Tippecanoe,-86.89407624,40.38871167
18159,Tipton,-86.05195096,40.31121117
18161,Union,-84.9249309,39.62515829
18163,Vanderburgh,-87.58559945,38.02551429
18165,Vermillion,-87.46414164,39.85409324
18167,Vigo,-87.38969715,39.43073114
18169,Wabash,-85.79427017,40.84573494
18171,Warren,-87.35336964,40.34704622
18173,Warrick,-87.2717425,38.09237205
18175,Washington,-86.10543054,38.59978187
18177,Wayne,-85.00991888,39.86440062
18179,Wells,-85.22119115,40.72931843
18181,White,-86.8655579,40.74977914
18183,Whitley,-85.50505208,41.13932767
19001,Adair,-94.47105874,41.33075609
19003,Adams,-94.69932645,41.02903567
19005,Allamakee,-91.37915589,43.28400613
19007,Appanoose,-92.86861174,40.74323979
19009,Audubon,-94.90581859,41.6844628
19011,Benton,-92.06463573,42.08011739
19013,Black Hawk,-92.30867416,42.47009403
19015,Boone,-93.93139995,42.0366177
19017,Bremer,-92.31795937,42.77461496
19019,Buchanan,-91.83745828,42.47108244
19021,Buena Vista,-95.15100162,42.73545875
19023,Butler,-92.79015971,42.73172833
19025,Calhoun,-94.64046046,42.38521079
19027,Carroll,-94.86032705,42.03617207
19029,Cass,-94.92806328,41.33152905
19031,Cedar,-91.13246684,41.77233777
19033,Cerro Gordo,-93.2612239,43.08177563
19035,Cherokee,-95.62389402,42.73538914
19037,Chickasaw,-92.31766909,43.06009652
19039,Clarke,-93.78516215,41.02892087
19041,Clay,-95.15096481,43.08247182
19043,Clayton,-91.34106377,42.84452651
19045,Clinton,-90.53221937,41.89809865
19047,Crawford,-95.3819718,42.03718237
19049,Dallas,-94.03970701,41.68489264
19051,Davis,-92.41006563,40.74775139
19053,Decatur,-93.78630885,40.73762219
19055,Delaware,-91.36741055,42.4713865
19057,Des Moines,-91.18142629,40.92294179
19059,Dickinson,-95.15099401,43.37782493
19061,Dubuque,-90.88262627,42.46858503
19063,Emmet,-94.67861391,43.37782281
19065,Fayette,-91.84419994,42.8627134
19067,Floyd,-92.78940097,43.0600053
19069,Franklin,-93.26256925,42.73270384
19071,Fremont,-95.60475618,40.74556682
19073,Greene,-94.39658081,42.03614551
19075,Grundy,-92.7914653,42.40195716
19077,Guthrie,-94.50111014,41.68378965
19079,Hamilton,-93.70672502,42.38395377
19081,Hancock,-93.73454884,43.08178477
19083,Hardin,-93.24040527,42.38393029
19085,Harrison,-95.81703481,41.68336174
19087,Henry,-91.54434433,40.98760854
19089,Howard,-92.31710205,43.35677003
19091,Humboldt,-94.20722537,42.7764426
19093,Ida,-95.51355387,42.38696136
19095,Iowa,-92.06369553,41.68621637
19097,Jackson,-90.57403934,42.17178419
19099,Jasper,-93.05376026,41.6860352
19101,Jefferson,-91.94862204,41.03165465
19103,Johnson,-91.58679259,41.67150873
19105,Jones,-91.13139641,42.12118609
19107,Keokuk,-92.1785067,41.33649833
19109,Kossuth,-94.20689787,43.20413984
19111,Lee,-91.47949968,40.64219925
19113,Linn,-91.59809485,42.07923082
19115,Louisa,-91.25958262,41.21843405
19117,Lucas,-93.32780803,41.02958964
19119,Lyon,-96.2102221,43.38111289
19121,Madison,-94.01554631,41.33081904
19123,Mahaska,-92.64083907,41.33521502
19125,Marion,-93.09934783,41.33445101
19127,Marshall,-92.9990819,42.03586837
19129,Mills,-95.62136125,41.03348848
19131,Mitchell,-92.78887576,43.35639379
19133,Monona,-95.95997093,42.05236881
19135,Monroe,-92.8690667,41.02988815
19137,Montgomery,-95.15642896,41.03018714
19139,Muscatine,-91.11279575,41.48388139
19141,O'Brien,-95.62474725,43.0836202
19143,Osceola,-95.62422758,43.37868127
19145,Page,-95.15010031,40.73917437
19147,Palo Alto,-94.67824621,43.08193849
19149,Plymouth,-96.21424951,42.73735704
19151,Pocahontas,-94.67862564,42.73420133
19153,Polk,-93.57365396,41.68547042
19155,Pottawattamie,-95.54290277,41.33661346
19157,Poweshiek,-92.53097077,41.68657418
19159,Ringgold,-94.24367465,40.7351498
19161,Sac,-95.10547892,42.38624071
19163,Scott,-90.62318822,41.63706131
19165,Shelby,-95.31015553,41.6850066
19167,Sioux,-96.17809424,43.08294203
19169,Story,-93.46499005,42.03621213
19171,Tama,-92.53266945,42.07991767
19173,Taylor,-94.69599224,40.73748072
19175,Union,-94.24234847,41.0277278
19177,Van Buren,-91.95043301,40.75308722
19179,Wapello,-92.40954728,41.03064984
19181,Warren,-93.56121354,41.33431116
19183,Washington,-91.71758189,41.33548743
19185,Wayne,-93.32744042,40.73965649
19187,Webster,-94.18176099,42.42794934
19189,Winnebago,-93.73407175,43.3775066
19191,Winneshiek,-91.84475831,43.29085957
19193,Woodbury,-96.04432637,42.38966116
19195,Worth,-93.26085274,43.37747964
19197,Wright,-93.73515113,42.73305373
20001,Allen,-95.30115478,37.88555459
20003,Anderson,-95.29324204,38.21396508
20005,Atchison,-95.31456305,39.53158751
20007,Barber,-98.68457457,37.22893536
20009,Barton,-98.75632156,38.478934
20011,Bourbon,-94.84924767,37.85500237
20013,Brown,-95.56422358,39.8265096
20015,Butler,-96.83878537,37.78134351
20017,Chase,-96.59423335,38.30203945
20019,Chautauqua,-96.24531969,37.14997344
20021,Cherokee,-94.84624572,37.16921917
20023,Cheyenne,-101.7318625,39.78580547
20025,Clark,-99.8196146,37.23547247
20027,Clay,-97.16512523,39.34944765
20029,Cloud,-97.64919278,39.48027303
20031,Coffey,-95.73407587,38.23677253
20033,Comanche,-99.27105698,37.19121917
20035,Cowley,-96.83732848,37.23777562
20037,Crawford,-94.85185156,37.50702733
20039,Decatur,-100.4593928,39.78469039
20041,Dickinson,-97.15266036,38.86611825
20043,Doniphan,-95.14683558,39.78796644
20045,Douglas,-95.29263542,38.88451412
20047,Edwards,-99.31204845,37.88763961
20049,Elk,-96.24370891,37.45338324
20051,Ellis,-99.31751551,38.91458712
20053,Ellsworth,-98.20501891,38.6967292
20055,Finney,-100.7376459,38.04405338
20057,Ford,-99.88814767,37.69182131
20059,Franklin,-95.28621552,38.56442768
20061,Geary,-96.75251853,39.00227253
20063,Gove,-100.4829436,38.91587321
20065,Graham,-99.88334471,39.34986711
20067,Grant,-101.3079758,37.56227336
20069,Gray,-100.4379698,37.73851836
20071,Greeley,-101.8060294,38.48078179
20073,Greenwood,-96.23264864,37.87744513
20075,Hamilton,-101.7915769,37.9991797
20077,Harper,-98.07579639,37.1917471
20079,Harvey,-97.42729333,38.04321442
20081,Haskell,-100.8710456,37.56200432
20083,Hodgeman,-99.89821264,38.08784693
20085,Jackson,-95.79433878,39.41641542
20087,Jefferson,-95.38360115,39.23530705
20089,Jewell,-98.21822331,39.7847206
20091,Johnson,-94.82256945,38.88370015
20093,Kearny,-101.3203923,38.00024973
20095,Kingman,-98.13639393,37.55911415
20097,Kiowa,-99.28576492,37.55841651
20099,Labette,-95.29765463,37.19127872
20101,Lane,-100.4660754,38.48119447
20103,Leavenworth,-95.03795118,39.19957457
20105,Lincoln,-98.20749,39.04547506
20107,Linn,-94.84299061,38.21238797
20109,Logan,-101.148475,38.91735806
20111,Lyon,-96.15280427,38.45580918
20113,McPherson,-97.64761598,38.39187087
20115,Marion,-97.09712874,38.35899873
20117,Marshall,-96.52279918,39.78357355
20119,Meade,-100.3655617,37.23826363
20121,Miami,-94.83822279,38.56363954
20123,Mitchell,-98.20900663,39.39334518
20125,Montgomery,-95.74280727,37.19252895
20127,Morris,-96.64983521,38.68742242
20129,Morton,-101.7992367,37.19140392
20131,Nemaha,-96.01393095,39.78343169
20133,Neosho,-95.30682401,37.5582728
20135,Ness,-99.91547333,38.47974157
20137,Norton,-99.90284946,39.78448106
20139,Osage,-95.72707998,38.65235984
20141,Osborne,-98.76753828,39.3503437
20143,Ottawa,-97.65020313,39.13237408
20145,Pawnee,-99.23682021,38.18106307
20147,Phillips,-99.34669372,39.78462799
20149,Pottawatomie,-96.34276557,39.37903349
20151,Pratt,-98.73915959,37.6478469
20153,Rawlins,-101.07618,39.78524494
20155,Reno,-98.08586348,37.95303921
20157,Republic,-97.65034285,39.8279368
20159,Rice,-98.20053402,38.34721983
20161,Riley,-96.7350396,39.29629774
20163,Rooks,-99.3248686,39.35022485
20165,Rush,-99.30863983,38.52275276
20167,Russell,-98.76247878,38.91467637
20169,Saline,-97.65012272,38.78394989
20171,Scott,-100.9066618,38.48220778
20173,Sedgwick,-97.46083703,37.68448116
20175,Seward,-100.850601,37.19327656
20177,Shawnee,-95.75652721,39.04138192
20179,Sheridan,-100.4418259,39.35018161
20181,Sherman,-101.7197684,39.35147377
20183,Smith,-98.78566877,39.78517466
20185,Stafford,-98.71763136,38.03102509
20187,Stanton,-101.7842716,37.56304856
20189,Stevens,-101.3119048,37.19230822
20191,Sumner,-97.476759,37.2369258
20193,Thomas,-101.0553705,39.35107575
20195,Trego,-99.87284448,38.91467218
20197,Wabaunsee,-96.20480435,38.95324678
20199,Wallace,-101.7637347,38.91690628
20201,Washington,-97.08751558,39.78417855
20203,Wichita,-101.3471509,38.48178252
20205,Wilson,-95.74323255,37.55937174
20207,Woodson,-95.74071995,37.88668091
20209,Wyandotte,-94.76482929,39.11438143
21001,Adair,-85.28062533,37.1039252
21003,Allen,-86.19069857,36.75097491
21005,Anderson,-84.99140593,38.00378449
21007,Ballard,-88.99943791,37.05854425
21009,Barren,-85.93377067,36.96546022
21011,Bath,-83.74265272,38.14480167
21013,Bell,-83.67369514,36.73094679
21015,Boone,-84.72794553,38.96984373
21017,Bourbon,-84.21645396,38.20656118
21019,Boyd,-82.68775539,38.35908957
21021,Boyle,-84.86612061,37.62427782
21023,Bracken,-84.08972896,38.68873502
21025,Breathitt,-83.32358216,37.5214728
21027,Breckinridge,-86.42936466,37.7732385
21029,Bullitt,-85.69808753,37.97000785
21031,Butler,-86.68145677,37.20710749
21033,Caldwell,-87.86831993,37.14556161
21035,Calloway,-88.27216962,36.62088413
21037,Campbell,-84.3791722,38.94658952
21039,Carlisle,-88.97055515,36.85297172
21041,Carroll,-85.12373313,38.66814643
21043,Carter,-83.0504524,38.31813851
21045,Casey,-84.92860405,37.32208002
21047,Christian,-87.49033769,36.89391023
21049,Clark,-84.14820158,37.97054025
21051,Clay,-83.71435179,37.15962402
21053,Clinton,-85.13646367,36.7275894
21055,Crittenden,-88.09694438,37.35257485
21057,Cumberland,-85.38857248,36.78661047
21059,Daviess,-87.08762263,37.73176143
21061,Edmonson,-86.23847919,37.20904677
21063,Elliott,-83.09731571,38.11810953
21065,Estill,-83.96441737,37.6925357
21067,Fayette,-84.4589719,38.04287124
21069,Fleming,-83.69658812,38.37035302
21071,Floyd,-82.74545562,37.55729538
21073,Franklin,-84.87704049,38.23894371
21075,Fulton,-89.18729157,36.55403726
21077,Gallatin,-84.85966506,38.7573309
21079,Garrard,-84.53826255,37.63999075
21081,Grant,-84.62407384,38.64914531
21083,Graves,-88.65114084,36.72303717
21085,Grayson,-86.34376166,37.46094872
21087,Green,-85.55273508,37.26369627
21089,Greenup,-82.92215371,38.5461641
21091,Hancock,-86.77804483,37.84153525
21093,Hardin,-85.96366674,37.69820941
21095,Harlan,-83.21750489,36.85707442
21097,Harrison,-84.33134658,38.44203171
21099,Hart,-85.88446619,37.29970852
21101,Henderson,-87.57345471,37.79602818
21103,Henry,-85.11897835,38.44849046
21105,Hickman,-88.97605071,36.67806433
21107,Hopkins,-87.54131507,37.30862563
21109,Jackson,-84.00617165,37.41979135
21111,Jefferson,-85.65772828,38.18834895
21113,Jessamine,-84.58031888,37.87235886
21115,Johnson,-82.831038,37.84737334
21117,Kenton,-84.53313887,38.93368118
21119,Knott,-82.95432904,37.35406197
21121,Knox,-83.8543202,36.89050509
21123,Larue,-85.69858421,37.54557718
21125,Laurel,-84.1176508,37.11047425
21127,Lawrence,-82.73464321,38.06766833
21129,Lee,-83.71573518,37.59456493
21131,Leslie,-83.38100797,37.0939886
21133,Letcher,-82.85515105,37.12125569
21135,Lewis,-83.37804652,38.53155019
21137,Lincoln,-84.66076388,37.45485594
21139,Livingston,-88.35351775,37.20997298
21141,Logan,-86.87901935,36.8597188
21143,Lyon,-88.0827506,37.01910678
21145,McCracken,-88.71249008,37.05384925
21147,McCreary,-84.48377645,36.73699245
21149,McLean,-87.26331417,37.52904105
21151,Madison,-84.27808893,37.71989076
21153,Magoffin,-83.06414674,37.7063116
21155,Marion,-85.26954479,37.55262162
21157,Marshall,-88.32927113,36.88327592
21159,Martin,-82.51414497,37.80090718
21161,Mason,-83.82396293,38.59510651
21163,Meade,-86.21698223,37.96966338
21165,Menifee,-83.59900123,37.94154655
21167,Mercer,-84.87436107,37.81116654
21169,Metcalfe,-85.62919821,36.99052063
21171,Monroe,-85.71679611,36.71217333
21173,Montgomery,-83.91291351,38.03256472
21175,Morgan,-83.25778159,37.92214018
21177,Muhlenberg,-87.1426872,37.21592449
21179,Nelson,-85.46601953,37.80489242
21181,Nicholas,-84.01542795,38.33536589
21183,Ohio,-86.84842961,37.47818665
21185,Oldham,-85.44866529,38.39974783
21187,Owen,-84.82790284,38.52025251
21189,Owsley,-83.68320054,37.41974744
21191,Pendleton,-84.36004407,38.69570469
21193,Perry,-83.22147321,37.24414459
21195,Pike,-82.39537783,37.46909859
21197,Powell,-83.82298076,37.83036747
21199,Pulaski,-84.57709045,37.10380837
21201,Robertson,-84.0518799,38.51778393
21203,Rockcastle,-84.31621513,37.36491193
21205,Rowan,-83.42085187,38.19625131
21207,Russell,-85.05838705,36.99115809
21209,Scott,-84.58344665,38.29156708
21211,Shelby,-85.19489586,38.21556092
21213,Simpson,-86.58284235,36.74196569
21215,Spencer,-85.32910919,38.03276996
21217,Taylor,-85.32791474,37.36660665
21219,Todd,-87.17903216,36.8358203
21221,Trigg,-87.87327174,36.80638303
21223,Trimble,-85.33714572,38.61269613
21225,Union,-87.94548669,37.65840762
21227,Warren,-86.42358976,36.9932296
21229,Washington,-85.17499676,37.75352228
21231,Wayne,-84.8286438,36.80107637
21233,Webster,-87.68319621,37.51850288
21235,Whitley,-84.14488393,36.75824851
21237,Wolfe,-83.49332409,37.73906786
21239,Woodford,-84.74341301,38.04257558
22001,Acadia,-92.41163568,30.29064732
22003,Allen,-92.82796914,30.65238675
22005,Ascension,-90.91101939,30.20335229
22007,Assumption,-91.06263132,29.90081675
22009,Avoyelles,-92.001673,31.07634786
22011,Beauregard,-93.3436646,30.64776149
22013,Bienville,-93.05594858,32.34717134
22015,Bossier,-93.60428557,32.67882745
22017,Caddo,-93.88236667,32.5802177
22019,Calcasieu,-93.35798129,30.22942198
22021,Caldwell,-92.11667519,32.09226466
22023,Cameron,-93.19458209,29.87556075
22025,Catahoula,-91.84692484,31.66623485
22027,Claiborne,-92.99565971,32.82277025
22029,Concordia,-91.63992436,31.44577009
22031,De Soto,-93.73783029,32.05510725
22033,East Baton Rouge,-91.0956724,30.53801719
22035,East Carroll,-91.2350757,32.73239582
22037,East Feliciana,-91.04553925,30.8451603
22039,Evangeline,-92.40566294,30.72890813
22041,Franklin,-91.67348178,32.13329548
22043,Grant,-92.55919242,31.59947973
22045,Iberia,-91.73103405,29.89484111
22047,Iberville,-91.3485086,30.25819586
22049,Jackson,-92.55780791,32.30210344
22051,Jefferson,-90.11275154,29.74131251
22053,Jefferson Davis,-92.8140461,30.26796744
22055,Lafayette,-92.0636004,30.20738593
22057,Lafourche,-90.41865517,29.55797842
22059,LaSalle,-92.16043106,31.67707521
22061,Lincoln,-92.66473671,32.60149394
22063,Livingston,-90.72765311,30.44023061
22065,Madison,-91.24181996,32.36512426
22067,Morehouse,-91.80211171,32.82009241
22069,Natchitoches,-93.09649471,31.72373065
22071,Orleans,-89.92833674,30.06918821
22073,Ouachita,-92.15486108,32.47822702
22075,Plaquemines,-89.62329285,29.43435182
22077,Pointe Coupee,-91.60044956,30.70893573
22079,Rapides,-92.53365886,31.19810087
22081,Red River,-93.33992874,32.09302665
22083,Richland,-91.76336368,32.41758531
22085,Sabine,-93.55521453,31.56283023
22087,St. Bernard,-89.53768188,29.8750922
22089,St. Charles,-90.35781296,29.90559494
22091,St. Helena,-90.71045886,30.82171866
22093,St. James,-90.79581459,30.02623427
22095,St. John the Baptist,-90.47063317,30.12694792
22097,St. Landry,-92.00579532,30.59908084
22099,St. Martin,-91.60785079,30.12930997
22101,St. Mary,-91.44469375,29.70500764
22103,St. Tammany,-89.95737111,30.40987792
22105,Tangipahoa,-90.40542519,30.62688036
22107,Tensas,-91.34006167,32.00026867
22109,Terrebonne,-90.86454347,29.40922061
22111,Union,-92.3748342,32.83186286
22113,Vermilion,-92.32457583,29.84621938
22115,Vernon,-93.18373375,31.10800615
22117,Washington,-90.04035989,30.85339081
22119,Webster,-93.33431354,32.71375647
22121,West Baton Rouge,-91.3125095,30.46264338
22123,West Carroll,-91.45664676,32.78885847
22125,West Feliciana,-91.42038292,30.88038848
22127,Winn,-92.63657688,31.94438827
23001,Androscoggin,-70.20524042,44.16543634
23003,Aroostook,-68.5987449,46.65913528
23005,Cumberland,-70.37661287,43.83897334
23007,Franklin,-70.44421037,44.97424486
23009,Hancock,-68.35862848,44.64373173
23011,Kennebec,-69.76757384,44.40901704
23013,Knox,-69.15278458,44.12441708
23015,Lincoln,-69.54198777,44.06333351
23017,Oxford,-70.75611419,44.49924446
23019,Penobscot,-68.64952115,45.40038149
23021,Piscataquis,-69.28442666,45.83789196
23023,Sagadahoc,-69.85358192,43.95888365
23025,Somerset,-69.95882156,45.51360259
23027,Waldo,-69.14427892,44.50136648
23029,Washington,-67.62910779,45.02177186
23031,York,-70.7143165,43.47829059
24001,Allegany,-78.69871136,39.62117263
24003,Anne Arundel,-76.60335105,39.0057724
24005,Baltimore,-76.63603021,39.4596552
24009,Calvert,-76.56882392,38.5437742
24011,Caroline,-75.83180727,38.87198968
24013,Carroll,-77.02256972,39.56320174
24015,Cecil,-75.94133759,39.57067423
24017,Charles,-76.9921999,38.50706766
24019,Dorchester,-76.02355952,38.46896686
24021,Frederick,-77.3978074,39.4720692
24023,Garrett,-79.27376451,39.52849306
24025,Harford,-76.31717004,39.56126248
24027,Howard,-76.93099926,39.25078653
24029,Kent,-76.0404081,39.25416924
24031,Montgomery,-77.20428439,39.13634899
24033,Prince George's,-76.84739072,38.8299677
24035,Queen Anne's,-76.0237387,39.06631908
24037,St. Mary's,-76.60613989,38.3016848
24039,Somerset,-75.75887041,38.11381821
24041,Talbot,-76.10341962,38.77026257
24043,Washington,-77.81329014,39.60413752
24045,Wicomico,-75.62218411,38.37287229
24047,Worcester,-75.33389427,38.212837
24510,Baltimore,-76.61440436,39.30522045
25001,Barnstable,-70.2898624,41.7232979
25003,Berkshire,-73.2062907,42.37045737
25005,Bristol,-71.11419448,41.79709525
25007,Dukes,-70.65382633,41.39790643
25009,Essex,-70.9515844,42.67174524
25011,Franklin,-72.59174125,42.58309231
25013,Hampden,-72.63119338,42.13509064
25015,Hampshire,-72.66378659,42.34022511
25017,Middlesex,-71.39262102,42.48584344
25019,Nantucket,-70.07344074,41.28422779
25021,Norfolk,-71.20690516,42.1624614
25023,Plymouth,-70.81296132,41.95331777
25025,Suffolk,-71.07033478,42.33340065
25027,Worcester,-71.90780992,42.35111931
26001,Alcona,-83.59385271,44.68477825
26003,Alger,-86.60408109,46.40902031
26005,Allegan,-85.88845897,42.59147142
26007,Alpena,-83.62606894,45.03457851
26009,Antrim,-85.14135875,44.99904124
26011,Arenac,-83.89498203,44.0651223
26013,Baraga,-88.36559186,46.66237725
26015,Barry,-85.30834519,42.59513984
26017,Bay,-83.99005144,43.70716549
26019,Benzie,-86.01505847,44.63910932
26021,Berrien,-86.41252941,41.95468812
26023,Branch,-85.05923475,41.91588904
26025,Calhoun,-85.00508394,42.24636617
26027,Cass,-85.99403741,41.91545547
26029,Charlevoix,-85.12921505,45.30562797
26031,Cheboygan,-84.50065611,45.44701265
26033,Chippewa,-84.56284345,46.30032406
26035,Clare,-84.84810751,43.9879198
26037,Clinton,-84.60138451,42.9439517
26039,Crawford,-84.61024859,44.68323123
26041,Delta,-86.92347486,45.91736311
26043,Dickinson,-87.87011459,46.00907005
26045,Eaton,-84.83740035,42.59599185
26047,Emmet,-84.89116957,45.51996676
26049,Genesee,-83.70652806,43.02216976
26051,Gladwin,-84.38860114,43.99062122
26053,Gogebic,-89.69437271,46.40885281
26055,Grand Traverse,-85.56013503,44.66916098
26057,Gratiot,-84.60482908,43.29296993
26059,Hillsdale,-84.59305475,41.88768696
26061,Houghton,-88.68742993,46.89801075
26063,Huron,-83.03116796,43.83293286
26065,Ingham,-84.37346607,42.59737278
26067,Ionia,-85.07413319,42.94502238
26069,Iosco,-83.63669002,44.35578542
26071,Iron,-88.53028044,46.20865908
26073,Isabella,-84.84664923,43.64060976
26075,Jackson,-84.42251355,42.24852059
26077,Kalamazoo,-85.53044157,42.24536002
26079,Kalkaska,-85.0904614,44.68488514
26081,Kent,-85.54918115,43.03204611
26083,Keweenaw,-88.43593439,47.62662557
26085,Lake,-85.80209274,43.99041242
26087,Lapeer,-83.22153148,43.09052506
26089,Leelanau,-85.81220561,44.93943424
26091,Lenawee,-84.06641246,41.89469406
26093,Livingston,-83.9117077,42.60389287
26095,Luce,-85.54389048,46.4704998
26097,Mackinac,-85.07704103,46.07858665
26099,Macomb,-82.93255517,42.69584067
26101,Manistee,-86.05635345,44.33345321
26103,Marquette,-87.64138782,46.43139896
26105,Mason,-86.25017381,43.99535369
26107,Mecosta,-85.32464875,43.64070731
26109,Menominee,-87.55660994,45.58036988
26111,Midland,-84.38804837,43.64674881
26113,Missaukee,-85.09471001,44.33770935
26115,Monroe,-83.53769332,41.92832154
26117,Montcalm,-85.15230226,43.31058414
26119,Montmorency,-84.12740152,45.02758285
26121,Muskegon,-86.1519783,43.2913812
26123,Newaygo,-85.80070154,43.5544124
26125,Oakland,-83.38594391,42.66090645
26127,Oceana,-86.26734566,43.64097781
26129,Ogemaw,-84.12710722,44.33486043
26131,Ontonagon,-89.31491201,46.66430808
26133,Osceola,-85.32556471,43.98998373
26135,Oscoda,-84.12938765,44.68170135
26137,Otsego,-84.59972828,45.02079452
26139,Ottawa,-85.9964531,42.95990607
26141,Presque Isle,-83.91721501,45.34035915
26143,Roscommon,-84.61141537,44.33547916
26145,Saginaw,-84.0526996,43.33526107
26147,St. Clair,-82.68083292,42.93188855
26149,St. Joseph,-85.52810068,41.91439741
26151,Sanilac,-82.82063341,43.4237632
26153,Schoolcraft,-86.19985664,46.19666734
26155,Shiawassee,-84.14662058,42.95402135
26157,Tuscola,-83.41747147,43.46515989
26159,Van Buren,-86.01839482,42.25166438
26161,Washtenaw,-83.83879891,42.25344402
26163,Wayne,-83.28221321,42.28172038
26165,Wexford,-85.5781774,44.33841768
27001,Aitkin,-93.4156134,46.60787445
27003,Anoka,-93.24708307,45.27314304
27005,Becker,-95.67483556,46.93523736
27007,Beltrami,-94.93765473,47.97364569
27009,Benton,-93.9984359,45.69827623
27011,Big Stone,-96.41134505,45.42651259
27013,Blue Earth,-94.06697737,44.03450234
27015,Brown,-94.727558,44.24201356
27017,Carlton,-92.67716012,46.592321
